Geo Code,Geo Name,Line Number
"47060270321","47060321",99865670
"47060270322","47060322",99867917
"47060270323","47060323",99870164
"47060270324","47060324",99872411
"47060270325","47060325",99874658
"47060270326","47060326",99876905
"47060270327","47060327",99879152
"47060270328","47060328",99881399
"47060270329","47060329",99883646
"47060270330","47060330",99885893
"47060270331","47060331",99888140
"47060270332","47060332",99890387
"47060270333","47060333",99892634
"47060270334","47060334",99894881
"47060270335","47060335",99897128
"47060270336","47060336",99899375
"47060270337","47060337",99901622
"47060270339","47060339",99903869
"47060270340","47060340",99906116
"47060270341","47060341",99908363
"47060270342","47060342",99910610
"47060270343","47060343",99912857
"47060270345","47060345",99915104
"47060270346","47060346",99917351
"47060270347","47060347",99919598
"47060270348","47060348",99921845
"47060270349","47060349",99924092
"47060270350","47060350",99926339
"47060270351","47060351",99928586
"47060270352","47060352",99930833
"47060270353","47060353",99933080
"47060270354","47060354",99935327
"47060270355","47060355",99937574
"47060270356","47060356",99939821
"47060270357","47060357",99942068
"47060270358","47060358",99944315
"47060270359","47060359",99946562
"47060270360","47060360",99948809
"47060270361","47060361",99951056
"47060270362","47060362",99953303
"47060270363","47060363",99955550
"47060270364","47060364",99957797
"47060270365","47060365",99960044
"47060270366","47060366",99962291
"47060270367","47060367",99964538
"47060270368","47060368",99966785
"47060270369","47060369",99969032
"47060270370","47060370",99971279
"47060270371","47060371",99973526
"47060270372","47060372",99975773
"47060270380","47060380",99978020
"47060270381","47060381",99980267
"47060270382","47060382",99982514
"47060270383","47060383",99984761
"47060270384","47060384",99987008
"47060270386","47060386",99989255
"47060270388","47060388",99991502
"47060270389","47060389",99993749
"47060270391","47060391",99995996
"47060270392","47060392",99998243
"47060270393","47060393",100000490
"47060270394","47060394",100002737
"47060270397","47060397",100004984
"47060270398","47060398",100007231
"47060270399","47060399",100009478
"47060270401","47060401",100011725
"47060270402","47060402",100013972
"47060270403","47060403",100016219
"47060270404","47060404",100018466
"47060270405","47060405",100020713
"47060270406","47060406",100022960
"47060270407","47060407",100025207
"47060270408","47060408",100027454
"47060270409","47060409",100029701
"47060270410","47060410",100031948
"47060270411","47060411",100034195
"47060270412","47060412",100036442
"47060270413","47060413",100038689
"47060270414","47060414",100040936
"47060270415","47060415",100043183
"47060270416","47060416",100045430
"47060270417","47060417",100047677
"47060270418","47060418",100049924
"47060270419","47060419",100052171
"47060270420","47060420",100054418
"47060270421","47060421",100056665
"47060270423","47060423",100058912
"47060270424","47060424",100061159
"47060270425","47060425",100063406
"47060270426","47060426",100065653
"47060270427","47060427",100067900
"47060270428","47060428",100070147
"47060270429","47060429",100072394
"47060270430","47060430",100074641
"47060270432","47060432",100076888
"47060270433","47060433",100079135
"47060270434","47060434",100081382
"47060270435","47060435",100083629
"47060270436","47060436",100085876
"47060270437","47060437",100088123
"47060270438","47060438",100090370
"47060270439","47060439",100092617
"47060270440","47060440",100094864
"47060270441","47060441",100097111
"47060270442","47060442",100099358
"47060270443","47060443",100101605
"47060270444","47060444",100103852
"47060270445","47060445",100106099
"47060270446","47060446",100108346
"47060270448","47060448",100110593
"47060270449","47060449",100112840
"47060270450","47060450",100115087
"47060270451","47060451",100117334
"47060270452","47060452",100119581
"47060270453","47060453",100121828
"47060270454","47060454",100124075
"47060270455","47060455",100126322
"47060270456","47060456",100128569
"47060270486","47060486",100130816
"47060270487","47060487",100133063
"47060270488","47060488",100135310
"47060270489","47060489",100137557
"47060270490","47060490",100139804
"47060270491","47060491",100142051
"47060270492","47060492",100144298
"47060270493","47060493",100146545
"47060270494","47060494",100148792
"47060270495","47060495",100151039
"47060270503","47060503",100153286
"47060270504","47060504",100155533
"47060270505","47060505",100157780
"47060270506","47060506",100160027
"47060270507","47060507",100162274
"47060270509","47060509",100164521
"47060270556","47060556",100166768
"47060270557","47060557",100169015
"47060270558","47060558",100171262
"47060270637","47060637",100173509
"47060270638","47060638",100175756
"47060270639","47060639",100178003
"47060270640","47060640",100180250
"47060270641","47060641",100182497
"47060270643","47060643",100184744
"47060270644","47060644",100186991
"47060270645","47060645",100189238
"47060270646","47060646",100191485
"47060270647","47060647",100193732
"47060270648","47060648",100195979
"47060270649","47060649",100198226
"47060270650","47060650",100200473
"47060270651","47060651",100202720
"47060270652","47060652",100204967
"47060270653","47060653",100207214
"47060270654","47060654",100209461
"47060270655","47060655",100211708
"47060270656","47060656",100213955
"47060270657","47060657",100216202
"47060270658","47060658",100218449
"47060270659","47060659",100220696
"47060270660","47060660",100222943
"47060270661","47060661",100225190
"47060270662","47060662",100227437
"47060270663","47060663",100229684
"47060270664","47060664",100231931
"47060270668","47060668",100234178
"47060270669","47060669",100236425
"47060270672","47060672",100238672
"47060270673","47060673",100240919
"47060270674","47060674",100243166
"47060270675","47060675",100245413
"47060270676","47060676",100247660
"47060270677","47060677",100249907
"47060270678","47060678",100252154
"47060270680","47060680",100254401
"47060270681","47060681",100256648
"47060270682","47060682",100258895
"47060270694","47060694",100261142
"47060270695","47060695",100263389
"47060270696","47060696",100265636
"47060270698","47060698",100267883
"47060270703","47060703",100270130
"47060270704","47060704",100272377
"47060272470","47062470",100274624
"4706028","Grand Coulee",100276871
"47060280685","47060685",100279118
"4706029","Edenwold No. 158",100281365
"47060290571","47060571",100283612
"47060290572","47060572",100285859
"47060290671","47060671",100288106
"47060292479","47062479",100290353
"47060292487","47062487",100292600
"47060292490","47062490",100294847
"47060292491","47062491",100297094
"47060292493","47062493",100299341
"4706030","White City",100301588
"47060300570","47060570",100303835
"47060302495","47062495",100306082
"4706031","Pilot Butte",100308329
"47060310573","47060573",100310576
"47060310574","47060574",100312823
"47060310575","47060575",100315070
"47060310576","47060576",100317317
"4706032","Balgonie",100319564
"47060320566","47060566",100321811
"47060322481","47062481",100324058
"4706033","Edenwold",100326305
"47060330563","47060563",100328552
"4706034","South Qu'Appelle No. 157",100330799
"47060340584","47060584",100333046
"47060340586","47060586",100335293
"4706036","Qu'Appelle",100337540
"47060360587","47060587",100339787
"4706037","McLean",100342034
"47060370585","47060585",100344281
"4706038","Indian Head No. 156",100346528
"47060380613","47060613",100348775
"47060380614","47060614",100351022
"4706039","Indian Head",100353269
"47060390616","47060616",100355516
"47060390617","47060617",100357763
"47060390618","47060618",100360010
"47060390619","47060619",100362257
"4706041","Sintaluta",100364504
"47060410615","47060615",100366751
"4706042","Abernethy No. 186",100368998
"47060420609","47060609",100371245
"4706045","Fort San",100373492
"47060450626","47060626",100375739
"4706046","Abernethy",100377986
"47060460611","47060611",100380233
"4706047","Balcarres",100382480
"47060470610","47060610",100384727
"4706048","North Qu'Appelle No. 187",100386974
"47060480588","47060588",100389221
"47060480590","47060590",100391468
"4706049","Lebret",100393715
"47060492498","47062498",100395962
"4706050","Katepwa",100398209
"47060500612","47060612",100400456
"4706051","Fort Qu'Appelle",100402703
"47060510625","47060625",100404950
"47060510627","47060627",100407197
"47060510628","47060628",100409444
"47060510630","47060630",100411691
"4706052","B-Say-Tah",100413938
"47060520624","47060624",100416185
"4706053","Lumsden No. 189",100418432
"47060530530","47060530",100420679
"47060530538","47060538",100422926
"47060530560","47060560",100425173
"4706054","Disley",100427420
"47060540539","47060539",100429667
"4706055","Buena Vista",100431914
"47060550532","47060532",100434161
"4706056","Lumsden",100436408
"47060560535","47060535",100438655
"47060560536","47060536",100440902
"47060560537","47060537",100443149
"4706057","Lumsden Beach",100445396
"47060570531","47060531",100447643
"4706058","Regina Beach",100449890
"47060580533","47060533",100452137
"47060580534","47060534",100454384
"4706059","Dufferin No. 190",100456631
"47060592471","47062471",100458878
"4706060","Wee Too Beach",100461125
"47060600517","47060517",100463372
"4706061","Bethune",100465619
"47060610688","47060688",100467866
"4706062","Findlater",100470113
"47060620541","47060541",100472360
"4706063","Sarnia No. 221",100474607
"47060630510","47060510",100476854
"47060630511","47060511",100479101
"4706064","Chamberlain",100481348
"47060640513","47060513",100483595
"4706065","Alice Beach",100485842
"47060650516","47060516",100488089
"4706067","Holdfast",100490336
"47060670514","47060514",100492583
"4706068","Dilke",100494830
"47060680515","47060515",100497077
"4706069","Grandview Beach",100499324
"47060690512","47060512",100501571
"4706070","Longlaketon No. 219",100503818
"47060700527","47060527",100506065
"47060700600","47060600",100508312
"4706071","McKillop No. 220",100510559
"47060710518","47060518",100512806
"4706072","Saskatchewan Beach",100515053
"47060720525","47060525",100517300
"4706073","Bulyea",100519547
"47060730521","47060521",100521794
"4706074","Strasbourg",100524041
"47060740519","47060519",100526288
"4706075","Kannata Valley",100528535
"47060750526","47060526",100530782
"4706076","Sunset Cove",100533029
"47060760524","47060524",100535276
"4706077","Silton",100537523
"47060770528","47060528",100539770
"4706078","Craven",100542017
"47060780529","47060529",100544264
"4706079","Earl Grey",100546511
"47060790601","47060601",100548758
"4706080","Glen Harbour",100551005
"47060800523","47060523",100553252
"4706081","North Grove",100555499
"47060812473","47062473",100557746
"4706082","Pelican Pointe",100559993
"47060820522","47060522",100562240
"4706085","Island View",100564487
"47060850520","47060520",100566734
"4706091","Cupar No. 218",100568981
"47060912483","47062483",100571228
"4706092","Southey",100573475
"47060920599","47060599",100575722
"4706093","Markinch",100577969
"47060930598","47060598",100580216
"4706094","Cupar",100582463
"47060940597","47060597",100584710
"4706096","Lipton No. 217",100586957
"47060960592","47060592",100589204
"4706097","Dysart",100591451
"47060970594","47060594",100593698
"4706098","Lipton",100595945
"47060980593","47060593",100598192
"4706099","Tullymet No. 216",100600439
"47060990602","47060602",100602686
"4706809","Piapot 75",100604933
"47068092484","47062484",100607180
"47068092485","47062485",100609427
"47068092486","47062486",100611674
"47068092488","47062488",100613921
"47068092489","47062489",100616168
"4706810","Assiniboine 76",100618415
"47068100620","47060620",100620662
"4706811","Standing Buffalo 78",100622909
"47068110591","47060591",100625156
"4706812","Pasqua 79",100627403
"47068120589","47060589",100629650
"4706813","Muscowpetung 80",100631897
"47068130596","47060596",100634144
"4706814","Little Black Bear 84",100636391
"47068140607","47060607",100638638
"4706815","Okanese 82",100640885
"47068150605","47060605",100643132
"4706816","Peepeekisis 81",100645379
"47068160608","47060608",100647626
"4706818","Star Blanket 83",100649873
"47068180606","47060606",100652120
"4706820","Wa-Pii Moos-Toosis (White Calf) 83A",100654367
"47068200632","47060632",100656614
"47068200635","47060635",100658861
"47068202496","47062496",100661108
"4706828","Star Blanket 83C",100663355
"47068280603","47060603",100665602
"47068280604","47060604",100667849
"4706829","Treaty Four Reserve Grounds 77",100670096
"47068290629","47060629",100672343
"47068290631","47060631",100674590
"4707","Division No. 7",100676837
"4707001","Baildon No. 131",100679084
"47070010205","47070205",100681331
"4707004","Hillsborough No. 132",100683578
"47070040206","47070206",100685825
"4707006","Rodgers No. 133",100688072
"47070060212","47070212",100690319
"4707008","Coderre",100692566
"47070080213","47070213",100694813
"4707011","Shamrock No. 134",100697060
"47070110214","47070214",100699307
"4707012","Shamrock",100701554
"47070120215","47070215",100703801
"4707014","Lawtonia No. 135",100706048
"47070140216","47070216",100708295
"4707016","Hodgeville",100710542
"47070160217","47070217",100712789
"4707018","Coulee No. 136",100715036
"47070180218","47070218",100717283
"4707020","Beaver Flat",100719530
"47070200223","47070223",100721777
"4707021","Excelsior No. 166",100724024
"47070210219","47070219",100726271
"47070210222","47070222",100728518
"4707022","Waldeck",100730765
"47070220221","47070221",100733012
"4707023","Rush Lake",100735259
"47070230220","47070220",100737506
"4707024","Morse No. 165",100739753
"47070240232","47070232",100742000
"4707026","Herbert",100744247
"47070260235","47070235",100746494
"47070260236","47070236",100748741
"4707027","Morse",100750988
"47070270234","47070234",100753235
"4707028","Ernfold",100755482
"47070280233","47070233",100757729
"4707029","Chaplin No. 164",100759976
"47070290230","47070230",100762223
"4707031","Chaplin",100764470
"47070310231","47070231",100766717
"4707032","Wheatlands No. 163",100768964
"47070320210","47070210",100771211
"4707034","Mortlach",100773458
"47070340211","47070211",100775705
"4707036","Caron No. 162",100777952
"47070360207","47070207",100780199
"4707037","Caronport",100782446
"47070370208","47070208",100784693
"47070370209","47070209",100786940
"4707038","Moose Jaw No. 161",100789187
"47070380139","47070139",100791434
"47070380179","47070179",100793681
"47070380198","47070198",100795928
"4707039","Moose Jaw",100798175
"47070390140","47070140",100800422
"47070390141","47070141",100802669
"47070390142","47070142",100804916
"47070390143","47070143",100807163
"47070390144","47070144",100809410
"47070390145","47070145",100811657
"47070390146","47070146",100813904
"47070390147","47070147",100816151
"47070390148","47070148",100818398
"47070390149","47070149",100820645
"47070390150","47070150",100822892
"47070390151","47070151",100825139
"47070390152","47070152",100827386
"47070390153","47070153",100829633
"47070390154","47070154",100831880
"47070390155","47070155",100834127
"47070390156","47070156",100836374
"47070390157","47070157",100838621
"47070390158","47070158",100840868
"47070390159","47070159",100843115
"47070390160","47070160",100845362
"47070390161","47070161",100847609
"47070390162","47070162",100849856
"47070390163","47070163",100852103
"47070390164","47070164",100854350
"47070390165","47070165",100856597
"47070390166","47070166",100858844
"47070390167","47070167",100861091
"47070390168","47070168",100863338
"47070390169","47070169",100865585
"47070390170","47070170",100867832
"47070390171","47070171",100870079
"47070390172","47070172",100872326
"47070390173","47070173",100874573
"47070390174","47070174",100876820
"47070390175","47070175",100879067
"47070390176","47070176",100881314
"47070390177","47070177",100883561
"47070390178","47070178",100885808
"47070390180","47070180",100888055
"47070390181","47070181",100890302
"47070390182","47070182",100892549
"47070390183","47070183",100894796
"47070390184","47070184",100897043
"47070390185","47070185",100899290
"47070390186","47070186",100901537
"47070390187","47070187",100903784
"47070390188","47070188",100906031
"47070390189","47070189",100908278
"47070390190","47070190",100910525
"47070390191","47070191",100912772
"47070390192","47070192",100915019
"47070390193","47070193",100917266
"47070390194","47070194",100919513
"47070390195","47070195",100921760
"47070390196","47070196",100924007
"47070390197","47070197",100926254
"47070390199","47070199",100928501
"47070390200","47070200",100930748
"47070390201","47070201",100932995
"47070390202","47070202",100935242
"47070390203","47070203",100937489
"47070390204","47070204",100939736
"4707042","Marquis No. 191",100941983
"47070420240","47070240",100944230
"4707043","Tuxford",100946477
"47070430138","47070138",100948724
"4707044","Marquis",100950971
"47070440134","47070134",100953218
"4707045","Sun Valley",100955465
"47070450137","47070137",100957712
"4707046","Keeler",100959959
"47070460135","47070135",100962206
"4707047","Eyebrow No. 193",100964453
"47070470130","47070130",100966700
"4707048","Brownlee",100968947
"47070480132","47070132",100971194
"4707049","Eyebrow",100973441
"47070490131","47070131",100975688
"4707051","South Lake",100977935
"47070510244","47070244",100980182
"4707053","Enfield No. 194",100982429
"47070530228","47070228",100984676
"4707054","Central Butte",100986923
"47070540229","47070229",100989170
"4707058","Canaan No. 225",100991417
"47070580226","47070226",100993664
"4707059","Lucky Lake",100995911
"47070590227","47070227",100998158
"4707062","Beechy",101000405
"47070620225","47070225",101002652
"4707063","Victory No. 226",101004899
"47070630224","47070224",101007146
"4707066","King George No. 256",101009393
"47070660122","47070122",101011640
"4707067","Coteau No. 255",101013887
"47070670123","47070123",101016134
"4707068","Coteau Beach",101018381
"47070680124","47070124",101020628
"4707071","Maple Bush No. 224",101022875
"47070710125","47070125",101025122
"4707072","Riverhurst",101027369
"47070720126","47070126",101029616
"4707074","Mistusinne",101031863
"47070740127","47070127",101034110
"4707076","Huron No. 223",101036357
"47070760128","47070128",101038604
"4707077","Tugaske",101040851
"47070770129","47070129",101043098
"4707091","Craik No. 222",101045345
"47070910237","47070237",101047592
"4707092","Craik",101049839
"47070920239","47070239",101052086
"4707093","Aylesbury",101054333
"47070930238","47070238",101056580
"4708","Division No. 8",101058827
"4708001","Swift Current No. 137",101061074
"47080010166","47080166",101063321
"47080010182","47080182",101065568
"47080010184","47080184",101067815
"4708004","Swift Current",101070062
"47080040135","47080135",101072309
"47080040136","47080136",101074556
"47080040137","47080137",101076803
"47080040138","47080138",101079050
"47080040139","47080139",101081297
"47080040140","47080140",101083544
"47080040141","47080141",101085791
"47080040142","47080142",101088038
"47080040143","47080143",101090285
"47080040144","47080144",101092532
"47080040145","47080145",101094779
"47080040146","47080146",101097026
"47080040147","47080147",101099273
"47080040148","47080148",101101520
"47080040149","47080149",101103767
"47080040150","47080150",101106014
"47080040151","47080151",101108261
"47080040152","47080152",101110508
"47080040154","47080154",101112755
"47080040156","47080156",101115002
"47080040157","47080157",101117249
"47080040158","47080158",101119496
"47080040159","47080159",101121743
"47080040160","47080160",101123990
"47080040161","47080161",101126237
"47080040162","47080162",101128484
"47080040180","47080180",101130731
"47080040181","47080181",101132978
"47080040186","47080186",101135225
"47080040187","47080187",101137472
"4708006","Webb No. 138",101139719
"47080060132","47080132",101141966
"4708008","Webb",101144213
"47080080133","47080133",101146460
"4708009","Gull Lake No. 139",101148707
"47080090128","47080128",101150954
"4708011","Gull Lake",101153201
"47080110130","47080130",101155448
"47080110131","47080131",101157695
"4708012","Tompkins",101159942
"47080120129","47080129",101162189
"4708016","Big Stick No. 141",101164436
"47080160124","47080124",101166683
"4708018","Golden Prairie",101168930
"47080180125","47080125",101171177
"4708021","Enterprise No. 142",101173424
"47080210120","47080120",101175671
"4708022","Richmound",101177918
"47080220121","47080121",101180165
"4708024","Fox Valley No. 171",101182412
"47080240122","47080122",101184659
"4708026","Fox Valley",101186906
"47080260123","47080123",101189153
"4708028","Pittville No. 169",101191400
"47080280126","47080126",101193647
"4708029","Hazlet",101195894
"47080290127","47080127",101198141
"4708031","Riverside No. 168",101200388
"47080310170","47080170",101202635
"4708032","Cabri",101204882
"47080320171","47080171",101207129
"4708034","Pennant",101209376
"47080340172","47080172",101211623
"4708036","Success",101213870
"47080360169","47080169",101216117
"4708038","Saskatchewan Landing No. 167",101218364
"47080380167","47080167",101220611
"4708039","Stewart Valley",101222858
"47080390168","47080168",101225105
"4708042","Lacadena No. 228",101227352
"47080420173","47080173",101229599
"4708044","Kyle",101231846
"47080440174","47080174",101234093
"4708046","Miry Creek No. 229",101236340
"47080460107","47080107",101238587
"47080460109","47080109",101240834
"4708048","Abbey",101243081
"47080480108","47080108",101245328
"4708049","Lancer",101247575
"47080490110","47080110",101249822
"4708053","Clinworth No. 230",101252069
"47080530111","47080111",101254316
"4708054","Sceptre",101256563
"47080540112","47080112",101258810
"4708056","Happyland No. 231",101261057
"47080560113","47080113",101263304
"4708057","Prelate",101265551
"47080570114","47080114",101267798
"4708058","Leader",101270045
"47080580116","47080116",101272292
"47080580117","47080117",101274539
"4708059","Mendham",101276786
"47080590115","47080115",101279033
"4708061","Deer Forks No. 232",101281280
"47080610118","47080118",101283527
"4708062","Burstall",101285774
"47080620119","47080119",101288021
"4708065","Chesterfield No. 261",101290268
"47080650100","47080100",101292515
"47080650101","47080101",101294762
"4708068","Eatonia",101297009
"47080680102","47080102",101299256
"4708071","Newcombe No. 260",101301503
"47080710103","47080103",101303750
"4708074","Snipe Lake No. 259",101305997
"47080740104","47080104",101308244
"4708076","Eston",101310491
"47080760105","47080105",101312738
"47080760106","47080106",101314985
"4708092","Monet No. 257",101317232
"47080920175","47080175",101319479
"4708094","Elrose",101321726
"47080940176","47080176",101323973
"4709","Division No. 9",101326220
"4709001","Calder No. 241",101328467
"47090010177","47090177",101330714
"4709002","Calder",101332961
"47090020188","47090188",101335208
"4709006","Wallace No. 243",101337455
"47090060189","47090189",101339702
"47090060190","47090190",101341949
"47090060191","47090191",101344196
"4709009","Rhein",101346443
"47090090192","47090192",101348690
"4709011","Orkney No. 244",101350937
"47090110218","47090218",101353184
"47090110219","47090219",101355431
"47090110248","47090248",101357678
"47090110251","47090251",101359925
"47090110252","47090252",101362172
"4709012","Yorkton",101364419
"47090120193","47090193",101366666
"47090120194","47090194",101368913
"47090120195","47090195",101371160
"47090120196","47090196",101373407
"47090120197","47090197",101375654
"47090120198","47090198",101377901
"47090120199","47090199",101380148
"47090120200","47090200",101382395
"47090120201","47090201",101384642
"47090120202","47090202",101386889
"47090120203","47090203",101389136
"47090120204","47090204",101391383
"47090120205","47090205",101393630
"47090120206","47090206",101395877
"47090120207","47090207",101398124
"47090120208","47090208",101400371
"47090120209","47090209",101402618
"47090120210","47090210",101404865
"47090120211","47090211",101407112
"47090120212","47090212",101409359
"47090120213","47090213",101411606
"47090120214","47090214",101413853
"47090120215","47090215",101416100
"47090120234","47090234",101418347
"47090120235","47090235",101420594
"47090120237","47090237",101422841
"47090120238","47090238",101425088
"47090120239","47090239",101427335
"47090120243","47090243",101429582
"47090120246","47090246",101431829
"47090120247","47090247",101434076
"47090120250","47090250",101436323
"4709014","Ebenezer",101438570
"47090140221","47090221",101440817
"4709016","Springside",101443064
"47090160222","47090222",101445311
"4709019","Garry No. 245",101447558
"47090190226","47090226",101449805
"4709023","Insinger No. 275",101452052
"47090230224","47090224",101454299
"4709024","Sheho",101456546
"47090240225","47090225",101458793
"4709028","Theodore",101461040
"47090280227","47090227",101463287
"4709029","Good Lake No. 274",101465534
"47090290240","47090240",101467781
"47090290241","47090241",101470028
"4709032","Canora",101472275
"47090320146","47090146",101474522
"47090320147","47090147",101476769
"47090320148","47090148",101479016
"47090320149","47090149",101481263
"4709033","Sliding Hills No. 273",101483510
"47090330150","47090150",101485757
"47090330151","47090151",101488004
"4709037","Cote No. 271",101490251
"47090370171","47090171",101492498
"4709038","Togo",101494745
"47090380172","47090172",101496992
"4709039","Kamsack",101499239
"47090390173","47090173",101501486
"47090390174","47090174",101503733
"47090390175","47090175",101505980
"47090390176","47090176",101508227
"4709042","St. Philips No. 301",101510474
"47090420165","47090165",101512721
"4709044","Pelly",101514968
"47090440166","47090166",101517215
"4709046","Keys No. 303",101519462
"47090460152","47090152",101521709
"4709049","Buchanan No. 304",101523956
"47090490144","47090144",101526203
"4709053","Buchanan",101528450
"47090530145","47090145",101530697
"4709054","Invermay No. 305",101532944
"47090540228","47090228",101535191
"4709056","Rama",101537438
"47090560229","47090229",101539685
"4709058","Invermay",101541932
"47090580230","47090230",101544179
"4709060","Hazel Dell No. 335",101546426
"47090600231","47090231",101548673
"4709061","Lintlaw",101550920
"47090610232","47090232",101553167
"4709062","Preeceville No. 334",101555414
"47090620138","47090138",101557661
"47090620140","47090140",101559908
"4709064","Preeceville",101562155
"47090640142","47090142",101564402
"47090640143","47090143",101566649
"4709065","Endeavour",101568896
"47090650139","47090139",101571143
"4709066","Sturgis",101573390
"47090660141","47090141",101575637
"4709067","Clayton No. 333",101577884
"47090670159","47090159",101580131
"47090670162","47090162",101582378
"4709069","Stenen",101584625
"47090690160","47090160",101586872
"4709071","Hyas",101589119
"47090710161","47090161",101591366
"4709072","Norquay",101593613
"47090720158","47090158",101595860
"4709075","Livingston No. 331",101598107
"47090750163","47090163",101600354
"4709076","Arran",101602601
"47090760164","47090164",101604848
"4709819","Cote 64",101607095
"47098190170","47090170",101609342
"4709820","Keeseekoose 66",101611589
"47098200169","47090169",101613836
"4709821","The Key 65",101616083
"47098210154","47090154",101618330
"4709822","Keeseekoose 66A",101620577
"47098220168","47090168",101622824
"4709824","Keeseekoose 66-CA-04",101625071
"47098240179","47090179",101627318
"47098240182","47090182",101629565
"47098240184","47090184",101631812
"4709826","Keeseekoose 66-CA-05",101634059
"47098260167","47090167",101636306
"47098260181","47090181",101638553
"47098260183","47090183",101640800
"47098260185","47090185",101643047
"4709828","Keeseekoose 66-CA-06",101645294
"47098280178","47090178",101647541
"47098280180","47090180",101649788
"47098280186","47090186",101652035
"47098280187","47090187",101654282
"4709830","Keeseekoose 66-KE-04",101656529
"47098300156","47090156",101658776
"47098300157","47090157",101661023
"4709832","Keeseekoose 66-KE-05",101663270
"47098320153","47090153",101665517
"47098320155","47090155",101667764
"4710","Division No. 10",101670011
"4710002","Hubbard",101672258
"47100020236","47100236",101674505
"4710003","Ituna Bon Accord No. 246",101676752
"47100030234","47100234",101678999
"4710004","Ituna",101681246
"47100040235","47100235",101683493
"4710008","Kellross No. 247",101685740
"47100080164","47100164",101687987
"47100080167","47100167",101690234
"4710009","Kelliher",101692481
"47100090175","47100175",101694728
"4710011","Leross",101696975
"47100110176","47100176",101699222
"4710012","Lestock",101701469
"47100120166","47100166",101703716
"4710014","Touchwood No. 248",101705963
"47100140189","47100189",101708210
"47100140191","47100191",101710457
"47100140192","47100192",101712704
"47100140193","47100193",101714951
"4710022","Semans",101717198
"47100220233","47100233",101719445
"4710024","Mount Hope No. 279",101721692
"47100240194","47100194",101723939
"47100240232","47100232",101726186
"4710027","Raymore",101728433
"47100270197","47100197",101730680
"4710028","Quinton",101732927
"47100280195","47100195",101735174
"4710029","Punnichy",101737421
"47100290196","47100196",101739668
"4710031","Emerald No. 277",101741915
"47100310159","47100159",101744162
"4710034","Chorney Beach",101746409
"47100340155","47100155",101748656
"4710035","Leslie Beach",101750903
"47100350156","47100156",101753150
"4710036","Foam Lake No. 276",101755397
"47100360151","47100151",101757644
"4710038","Foam Lake",101759891
"47100380153","47100153",101762138
"47100380154","47100154",101764385
"4710041","Elfros No. 307",101766632
"47100410148","47100148",101768879
"47100410150","47100150",101771126
"4710043","Elfros",101773373
"47100430149","47100149",101775620
"4710046","Big Quill No. 308",101777867
"47100460199","47100199",101780114
"47100460221","47100221",101782361
"47100460223","47100223",101784608
"4710047","Wynyard",101786855
"47100470224","47100224",101789102
"47100470225","47100225",101791349
"47100470226","47100226",101793596
"47100470227","47100227",101795843
"4710051","Dafoe",101798090
"47100510200","47100200",101800337
"4710052","Prairie Rose No. 309",101802584
"47100520228","47100228",101804831
"4710054","Jansen",101807078
"47100540229","47100229",101809325
"4710056","Leroy No. 339",101811572
"47100560237","47100237",101813819
"4710058","Leroy",101816066
"47100580239","47100239",101818313
"4710061","Lakeside No. 338",101820560
"47100610135","47100135",101822807
"4710062","Watson",101825054
"47100620133","47100133",101827301
"47100620134","47100134",101829548
"4710064","Quill Lake",101831795
"47100640136","47100136",101834042
"4710066","Lakeview No. 337",101836289
"47100660137","47100137",101838536
"4710068","Wadena",101840783
"47100680138","47100138",101843030
"47100680139","47100139",101845277
"47100680140","47100140",101847524
"4710071","Sasman No. 336",101849771
"47100710141","47100141",101852018
"47100710146","47100146",101854265
"47100710157","47100157",101856512
"4710072","Margo",101858759
"47100720158","47100158",101861006
"4710822","Muskowekwan 85",101863253
"47108220165","47100165",101865500
"4710823","Gordon 86",101867747
"47108230190","47100190",101869994
"4710824","Day Star 87",101872241
"47108240217","47100217",101874488
"4710825","Poorman 88",101876735
"47108250198","47100198",101878982
"4710826","Fishing Lake 89",101881229
"47108260142","47100142",101883476
"47108260143","47100143",101885723
"47108260144","47100144",101887970
"47108260145","47100145",101890217
"47108260147","47100147",101892464
"4710828","Beardy's and Okemasis 96 and 97A",101894711
"47108280201","47100201",101896958
"47108280202","47100202",101899205
"47108280203","47100203",101901452
"47108280204","47100204",101903699
"47108280205","47100205",101905946
"47108280206","47100206",101908193
"47108280207","47100207",101910440
"47108280208","47100208",101912687
"47108280209","47100209",101914934
"47108280210","47100210",101917181
"47108280211","47100211",101919428
"47108280212","47100212",101921675
"47108280213","47100213",101923922
"47108280214","47100214",101926169
"47108280215","47100215",101928416
"47108280216","47100216",101930663
"47108280218","47100218",101932910
"47108280219","47100219",101935157
"47108280220","47100220",101937404
"47108280222","47100222",101939651
"4710832","Muskowekwan 85-17",101941898
"47108320177","47100177",101944145
"4710834","Muskowekwan 85-26",101946392
"47108340168","47100168",101948639
"4710836","Muskowekwan 85-33",101950886
"47108360184","47100184",101953133
"4710838","Muskowekwan 85-28",101955380
"47108380182","47100182",101957627
"47108380183","47100183",101959874
"4710840","Muskowekwan 85-29",101962121
"47108400173","47100173",101964368
"47108400174","47100174",101966615
"4710842","Muskowekwan 85-23",101968862
"47108420169","47100169",101971109
"4710843","Muskowekwan 85-12",101973356
"47108430172","47100172",101975603
"47108430178","47100178",101977850
"4710844","Muskowekwan 85-24",101980097
"47108440179","47100179",101982344
"4710845","Muskowekwan 85-22",101984591
